"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[W]"     ,     "rms[k]"     ,     "rms[w]"     
          0,           0,         477,      -3.409399417,      -2.156577359,      -2.901260371,      -2.347262437,     -0.8843133734,       4.215492819
          0,           0,         478,      -3.488797177,      -2.453151154,      -2.775989697,      -2.567113393,     -0.8899100928,       4.227108769
          0,           0,         479,      -3.458114598,      -2.383957929,      -2.612912398,      -2.443235265,     -0.9014379527,       4.214083605
          0,           0,         480,      -3.674465354,      -2.758400422,       -2.86027646,      -2.739150057,     -0.8951774911,       4.225571001
          0,           0,         481,      -3.379100805,      -2.314873709,      -2.630676901,        -2.3684994,     -0.8932008477,       4.213488865
          0,           0,         482,      -3.299289446,      -2.212441866,      -2.529471331,       -2.33142175,     -0.9093281524,       4.218146034
          0,           0,         483,      -3.191031971,      -2.028055137,       -2.35842393,      -2.179012998,      -0.928269567,       4.209981192
          0,           0,         484,      -3.197021897,      -2.026647989,      -2.366022255,      -2.158518772,     -0.9123540267,       4.220075326
          0,           0,         485,      -3.292086789,      -2.217895878,      -2.583669445,      -2.359971573,     -0.9115629133,       4.218581299
          0,           0,         486,      -3.345356605,      -2.354936904,      -2.665169544,      -2.487262746,     -0.9139647429,       4.225590322
          0,           0,         487,      -3.315612563,      -2.247243573,      -2.705895001,      -2.345448322,     -0.9336925425,       4.211149958
          0,           0,         488,      -3.363860919,      -2.287852156,      -2.669893464,      -2.422158976,     -0.9135037215,       4.214910002
          0,           0,         489,      -3.406493869,      -2.318134736,       -2.64784552,      -2.427793132,     -0.9232009138,       4.219919648
          0,           0,         490,      -3.245474966,      -2.007899556,      -2.522661523,      -2.181260392,      -0.923653161,       4.220112235
          0,           0,         491,      -3.257549455,      -2.055273498,      -2.532423577,      -2.185844731,      -0.933284394,       4.217294815
          0,           0,         492,      -3.524295278,      -2.664378301,      -2.670127821,      -2.741095275,     -0.9207203002,        4.21744988
          0,           0,         493,      -3.567857628,      -2.496479847,      -2.738831532,      -2.591288829,       -0.92054564,       4.220708362
          0,           0,         494,      -3.525564379,      -2.554095323,      -2.834314237,      -2.673221662,     -0.9303441425,       4.217584976
          0,           0,         495,      -3.268832594,      -2.015144964,      -2.416541075,      -2.172023487,     -0.9310850487,       4.213343551
          0,           0,         496,      -3.262938429,       -2.09144132,      -2.456892836,      -2.210280522,     -0.9178418604,       4.213784886
          0,           0,         497,      -3.461614538,      -2.595652644,      -2.805203935,      -2.671523714,     -0.9138304159,       4.216667898
          0,           0,         498,      -3.511083254,      -2.335648032,      -2.664791607,      -2.429271482,     -0.9262539927,       4.219913345
          0,           0,         499,       -3.28971028,      -2.013404773,      -2.584958571,      -2.173064376,     -0.9275906448,       4.209396596
          0,           0,         500,      -3.309978447,      -2.089054689,      -2.582121525,      -2.219200645,     -0.9161257528,       4.220000228
          0,           0,         501,      -3.305864834,      -2.194023443,      -2.565372357,      -2.276441221,     -0.9002073263,       4.216228376
          0,           0,         502,      -3.403589131,      -2.511803934,      -2.740666721,      -2.561832782,     -0.8921705358,       4.230567897
          0,           0,         503,      -3.301017237,      -2.090543236,      -2.392947361,       -2.22598608,     -0.8770150058,       4.217669443
          0,           0,         504,      -3.240047616,      -2.058922178,      -2.390705699,      -2.189292573,      -0.865273493,       4.233565024
          0,           0,         505,      -3.332870791,      -2.210037913,      -2.550360026,       -2.33410825,     -0.8493888969,       4.224851528
          0,           0,         506,      -3.360538673,      -2.345339123,      -2.490403302,      -2.451400451,     -0.8514044071,       4.237833671
          0,           0,         507,      -3.356208609,      -2.370908569,      -2.598031961,      -2.413197929,     -0.8511741103,       4.215942508
          0,           0,         508,      -3.493337274,      -2.526299116,      -2.778713156,      -2.576139589,     -0.8518578565,       4.233308855
          0,           0,         509,      -3.326353247,      -2.204473683,      -2.485540998,      -2.301579348,     -0.8442064783,       4.229431682
          0,           0,         510,      -3.260877156,      -2.114551061,      -2.435322977,      -2.236563089,      -0.851274106,       4.236475901
          0,           0,         511,      -3.303471218,      -2.198721159,      -2.537721106,      -2.315936195,     -0.8539257616,       4.218831954
          0,           0,         512,      -3.296002093,      -2.276255442,      -2.567743168,      -2.370446047,     -0.8463607463,       4.238455007
          0,           0,         513,      -3.246270893,      -2.184599758,      -2.356642177,      -2.327466519,     -0.8701120977,       4.222880392
          0,           0,         514,      -3.211336018,      -2.149603175,      -2.415912377,      -2.262387617,      -0.857186993,       4.241365889
          0,           0,         515,      -3.255529834,      -2.198754726,      -2.527068222,      -2.325913167,     -0.8507843035,       4.226051178
          0,           0,         516,      -3.292224724,      -2.313704743,      -2.567451776,      -2.414475703,     -0.8345100576,       4.245344953
          0,           0,         517,      -3.352360742,      -2.400019256,      -2.656788901,      -2.420171201,     -0.8554255622,       4.222347887
          0,           0,         518,      -3.431767724,      -2.428331576,      -2.761764888,      -2.453611436,     -0.8488594456,       4.241810571
          0,           0,         519,      -3.345086184,      -2.286055337,      -2.393285897,      -2.382949749,     -0.8527768725,       4.215351388
          0,           0,         520,      -3.224768154,       -2.13626356,      -2.406805538,      -2.220492887,     -0.8490806144,       4.241344435
          0,           0,         521,      -3.230047948,      -2.156050448,      -2.484110986,       -2.27663053,     -0.8454555783,       4.227677715
          0,           0,         522,       -3.23301603,      -2.258455256,      -2.548679807,      -2.324740905,     -0.8426288978,       4.242252292
          0,           0,         523,       -3.28276267,      -2.310864603,      -2.591895667,      -2.341666769,     -0.8494301628,       4.222642622
          0,           0,         524,      -3.260790332,      -2.112900626,      -2.406713977,      -2.212515478,     -0.8739617426,       4.236205458
          0,           0,         525,      -3.234942767,      -2.160372631,      -2.432978308,      -2.217719381,     -0.8810537909,       4.217920114
          0,           0,         526,      -3.398712288,      -2.449626676,      -2.737862071,      -2.456717947,     -0.8776802985,       4.230656996
          0,           0,         527,      -3.389628033,      -2.332581055,      -2.592934937,      -2.423683886,     -0.8737479864,       4.224557134
          0,           0,         528,      -3.286307061,      -2.208682863,      -2.513488607,      -2.293137463,     -0.8866929107,       4.230998468
          0,           0,         529,      -3.279443988,      -2.205907524,      -2.530511591,      -2.315838956,     -0.8952983083,       4.210254288
          0,           0,         530,      -3.164042076,      -1.971985194,      -2.230567532,      -2.116093064,      -0.890908735,       4.228457025
          0,           0,         531,      -3.170557128,      -2.060043125,       -2.31531736,      -2.137109719,      -0.884913069,       4.209704166
          0,           0,         532,      -3.403283549,       -2.42335466,      -2.677794928,      -2.466196478,     -0.8955055134,       4.229821518
          0,           0,         533,      -3.319165123,      -2.238639072,      -2.425600644,      -2.351469498,     -0.8865940599,       4.213090046
          0,           0,         534,      -3.225381318,      -2.138118695,       -2.42226814,      -2.228846027,     -0.8729558928,       4.233062706
          0,           0,         535,      -3.250026203,      -2.162764577,      -2.495608578,      -2.280581586,     -0.8689966279,       4.210473223
          0,           0,         536,      -3.207544313,       -2.20303184,      -2.483806388,      -2.263442418,     -0.8693898016,       4.237617018
          0,           0,         537,      -3.236587182,      -2.242224487,      -2.523086956,      -2.268668037,     -0.8520149718,       4.225562046
          0,           0,         538,      -3.244295821,      -2.130239454,      -2.519324562,      -2.184853467,     -0.8282584758,       4.244343056
          0,           0,         539,      -3.196016245,      -2.135803286,      -2.451108554,      -2.170587109,     -0.8156816022,       4.228894436
          0,           0,         540,      -3.213695003,      -2.170856961,       -2.31926718,      -2.223164294,     -0.8134459161,       4.253979025
          0,           0,         541,      -3.236951934,      -2.179845352,      -2.429234026,       -2.22658674,     -0.8117044291,       4.232348257
          0,           0,         542,      -3.295843205,      -2.243208352,      -2.536842956,      -2.279631471,     -0.7851894199,       4.254809891
          0,           0,         543,      -3.284850524,      -2.195318952,      -2.532032954,      -2.287376035,     -0.7721777404,       4.246806195
          0,           0,         544,      -3.273096913,      -2.198307324,      -2.524988205,      -2.289593855,     -0.7567528373,       4.269447965
          0,           0,         545,      -3.288559753,      -2.211201979,       -2.52369352,      -2.298318876,     -0.7515803717,       4.252376605
          0,           0,         546,      -3.155071202,      -1.939183251,      -2.344672392,      -2.087207577,     -0.7123498369,       4.283009118
          0,           0,         547,      -3.134882266,       -2.00220999,      -2.355359923,      -2.086812353,     -0.7187495943,       4.260540878
          0,           0,         548,      -3.253394856,      -2.319601787,       -2.56081448,      -2.350477972,     -0.6903801665,       4.297255624
          0,           0,         549,      -3.309604734,      -2.235918434,      -2.609046991,      -2.332208168,     -0.6968854185,       4.268360586
          0,           0,         550,      -3.199363548,      -2.010170178,        -2.5667268,      -2.147490425,      -0.673013748,       4.298127452
          0,           0,         551,      -3.251629728,      -2.206039406,       -2.63488598,       -2.29017348,     -0.6772175415,       4.268786643
          0,           0,         552,      -3.285021808,      -2.164044441,      -2.509324338,      -2.267056986,     -0.6646139474,        4.30383634
          0,           0,         553,      -3.314338023,      -2.188988412,       -2.54501297,      -2.309134406,     -0.6707755162,       4.288695195
          0,           0,         554,      -3.175665397,      -1.993593615,      -2.411424126,      -2.124324428,     -0.6379325993,       4.316238576
          0,           0,         555,      -3.210197072,      -2.062155794,      -2.430426105,      -2.145638231,     -0.6412714824,        4.29586065
          0,           0,         556,      -3.303138682,      -2.342305255,      -2.450336308,      -2.391953466,     -0.6160515977,       4.326156832
          0,           0,         557,      -3.356849517,      -2.278742216,      -2.559706537,      -2.349733224,     -0.6300567247,       4.304746081
          0,           0,         558,      -3.405093611,      -2.373326395,      -2.645845949,      -2.401025779,     -0.6626235329,        4.30130073
          0,           0,         559,      -3.272225751,      -2.118957756,      -2.571128334,      -2.212412767,     -0.6831454078,       4.278009797
          0,           0,         560,      -3.308697082,      -2.116772366,      -2.526066723,      -2.230489638,     -0.6634592252,       4.306269458
          0,           0,         561,      -3.329283795,      -2.160929124,      -2.501240373,       -2.24502334,     -0.6581576443,       4.291495052
          0,           0,         562,      -3.223399849,      -2.102458426,      -2.485344025,      -2.163502713,     -0.6835190629,       4.298834076
          0,           0,         563,      -3.200096905,      -2.127277919,      -2.458739014,      -2.174280661,     -0.7085986363,       4.262613484
          0,           0,         564,      -3.239098547,      -2.223466362,      -2.343404897,      -2.275418591,     -0.6807905059,       4.300444058
          0,           0,         565,      -3.263076129,       -2.21755444,      -2.459925743,      -2.281582178,     -0.6790073613,       4.291741194
          0,           0,         566,      -3.363812129,      -2.401038394,      -2.672931391,      -2.461801275,     -0.6984992364,       4.287816024
          0,           0,         567,      -3.366993499,      -2.341392125,      -2.670145492,      -2.435297175,     -0.7113243893,       4.264465932
          0,           0,         568,      -3.386611399,      -2.387991235,      -2.546810206,      -2.559887236,     -0.6840275742,       4.302800959
          0,           0,         569,      -3.415874835,      -2.377248935,      -2.678049158,      -2.514941927,     -0.7056265049,        4.26761381
          0,           0,         570,      -3.290720603,      -2.043847311,      -2.786409638,      -2.249712891,     -0.7308974483,       4.281575736
          0,           0,         571,       -3.29470748,      -2.165323711,       -2.67774604,      -2.352234089,     -0.7547845246,       4.251049494
          0,           0,         572,      -3.479845943,      -2.596868064,      -2.600133962,      -2.658870337,     -0.7556217457,       4.265307532
          0,           0,         573,      -3.407866217,      -2.392954348,      -2.625846826,       -2.49829914,     -0.7353396672,       4.274910182
          0,           0,         574,      -3.393070209,      -2.374790665,       -2.71032759,      -2.451119329,     -0.7632747906,       4.260923109
          0,           0,         575,      -3.472925345,       -2.57553774,      -2.567479313,      -2.748219337,      -0.759631898,       4.257341805
          0,           0,         576,      -3.541223639,      -2.473756829,      -2.700169219,      -2.687108991,     -0.7554085017,       4.262800531
          0,           0,         577,      -3.350046897,      -2.084792806,       -2.85082436,      -2.297919687,     -0.7641034604,       4.244390847
          0,           0,         578,      -3.349931118,      -2.146995368,      -2.637172246,      -2.333646098,     -0.7313765451,       4.282284213
          0,           0,         579,      -3.457663683,         -2.498125,       -2.47166282,      -2.619612776,     -0.7611152271,       4.237316017
          0,           0,         580,       -3.38068423,      -2.384655725,      -2.576717347,      -2.514815666,     -0.7258967218,       4.283037399
          0,           0,         581,      -3.487660432,      -2.546585158,      -2.731623653,      -2.726263612,     -0.7462431026,       4.249253879
          0,           0,         582,      -3.473785665,      -2.470936001,      -2.760254324,      -2.672273927,     -0.7446329132,       4.281887391
          0,           0,         583,      -3.429258442,      -2.382619088,      -2.743915517,      -2.463651774,     -0.7694989212,       4.242531225
          0,           0,         584,      -3.247156335,      -2.041802161,       -2.39077659,       -2.19334061,     -0.7671722333,       4.259880399
          0,           0,         585,      -3.254270015,       -2.05672638,      -2.418505119,      -2.196565767,     -0.7653446534,       4.255315774
          0,           0,         586,      -3.419070141,      -2.370171442,      -2.692705921,      -2.494348904,     -0.7807791294,       4.254761598
          0,           0,         587,      -3.400569279,      -2.374653715,      -2.420791755,      -2.498818553,     -0.7995544875,       4.240285076
          0,           0,         588,        -3.4247321,      -2.460233767,       -2.59290531,      -2.532643644,      -0.798955674,       4.246694506
          0,           0,         589,       -3.75415431,      -2.946198794,      -2.914677324,      -3.175264244,     -0.8080728048,        4.24308855
          0,           0,         590,      -3.448806288,      -2.236803926,      -2.622962575,      -2.356658646,     -0.8252377681,       4.239972831
          0,           0,         591,      -3.340467218,       -2.23572216,      -2.560619462,       -2.34609899,     -0.8453574331,       4.228084564
          0,           0,         592,      -3.334339559,      -2.339886426,      -2.488226978,       -2.48938668,      -0.855583957,       4.227980448
          0,           0,         593,      -3.350576569,      -2.257282972,      -2.548696709,      -2.375960702,      -0.846900919,       4.240922156
          0,           0,         594,      -3.406001351,       -2.33068601,      -2.630216581,       -2.41843145,     -0.8522674661,       4.239297127
          0,           0,         595,      -3.398620311,      -2.406990424,      -2.576579452,      -2.512333013,      -0.862450666,       4.219439234
          0,           0,         596,       -3.46501168,       -2.42011908,      -2.645632167,      -2.537980761,     -0.8656488098,        4.23138529
          0,           0,         597,      -3.426544542,      -2.425102756,       -2.82415335,      -2.464225631,     -0.8558379816,       4.220237134
          0,           0,         598,       -3.44518538,      -2.574253894,      -2.518658769,      -2.637970898,      -0.872282494,       4.226166826
          0,           0,         599,      -3.488519225,      -2.322154018,      -2.576172326,      -2.467326794,     -0.8723702979,       4.225065328
          0,           0,         600,      -3.323040365,      -2.092918059,      -2.658962162,      -2.264878198,     -0.8662862869,       4.232816281
          0,           0,         601,      -3.315769194,      -2.087266863,      -2.519344834,       -2.21689168,     -0.8501184596,       4.230212299
          0,           0,         602,      -3.308867538,      -2.224167158,       -2.54723473,      -2.323992219,      -0.859021746,       4.230402943
          0,           0,         603,      -3.302515794,      -2.293514892,      -2.604247426,      -2.423287696,     -0.8406891606,        4.23622768
          0,           0,         604,      -3.261595457,      -2.025708113,      -2.559933934,      -2.223711915,     -0.8276295668,       4.237261492
          0,           0,         605,      -3.305998482,      -2.104147403,      -2.584097926,      -2.250645042,     -0.8388646927,       4.234950423
          0,           0,         606,       -3.35069261,      -2.210478296,      -2.592766245,      -2.311253855,     -0.8242664052,       4.244489522
          0,           0,         607,      -3.265201462,      -2.210082768,      -2.737511619,       -2.29166436,     -0.8003890811,        4.24607001
          0,           0,         608,      -3.386781856,       -2.56514331,      -2.499294947,      -2.562832821,     -0.7864981797,       4.247372963
          0,           0,         609,      -3.466662209,      -2.377183689,      -2.596377078,      -2.610696802,       -0.79427973,       4.249503214
          0,           0,         610,      -3.471967008,       -2.42642793,      -2.946936693,      -2.489872341,     -0.7840296672,        4.25292404
          0,           0,         611,      -3.453953489,      -2.454490141,      -2.837151487,      -2.559827188,     -0.7626931766,       4.261314982
          0,           0,         612,      -3.491932602,      -2.500870385,      -2.728636042,      -2.641451469,     -0.7512819633,        4.26731645
          0,           0,         613,       -3.46992458,      -2.457862081,      -2.697759808,       -2.56530794,     -0.7544704458,        4.25829996
          0,           0,         614,      -3.457257661,      -2.488179025,      -2.797853977,      -2.606125475,     -0.7503204534,       4.261756806
          0,           0,         615,      -3.466337215,      -2.474294236,      -2.446330031,       -2.73447228,      -0.737491036,        4.26752964
          0,           0,         616,      -3.511791267,      -2.471944465,       -2.61306521,      -2.682364101,     -0.7284175395,       4.267489947
          0,           0,         617,       -3.53635398,       -2.50309933,      -3.145319273,      -2.544681451,     -0.7391325247,        4.26686444
          0,           0,         618,      -3.599383163,      -2.807728522,      -3.503588879,      -2.739203317,     -0.7330776915,       4.270971553
          0,           0,         619,      -3.892009552,       -2.76092404,      -2.969844244,      -3.028201054,     -0.7406557057,       4.267314204
          0,           0,         620,      -3.367108757,      -2.171975105,        -2.4602079,      -2.295466437,     -0.7690124764,       4.258954733
          0,           0,         621,      -3.314236843,      -2.167511891,      -2.456618414,      -2.277487686,     -0.7648743423,       4.266072114
          0,           0,         622,      -3.404531453,      -2.352552526,      -2.702123546,      -2.471394294,     -0.7482634326,       4.269557643
          0,           0,         623,      -3.421065139,      -2.406250644,      -2.674477547,      -2.471702618,     -0.7278625337,       4.277306183
          0,           0,         624,       -3.42813609,      -2.362362334,      -2.676381145,      -2.460317492,     -0.7511550568,       4.264352996
          0,           0,         625,      -3.257477658,      -2.026952071,      -2.644190788,      -2.221296953,     -0.7478747965,       4.269503234
          0,           0,         626,      -3.320932834,      -2.292901439,      -2.832705921,      -2.418784061,     -0.7609071079,       4.252655369
          0,           0,         627,      -3.454478139,      -2.354576037,      -2.724177425,      -2.508866974,      -0.750834895,       4.269533456
          0,           0,         628,      -3.535422794,       -2.42297111,      -2.761380279,      -2.568065727,     -0.7556148001,       4.250897986
          0,           0,         629,      -3.285003213,       -2.10134195,       -2.39704533,      -2.213802768,     -0.7516752957,       4.267591757
          0,           0,         630,      -3.271086497,      -2.192032735,      -2.477119777,       -2.27338015,     -0.7706082784,       4.240806463
          0,           0,         631,        -3.5703441,      -3.088560114,      -3.183341032,       -2.95336621,      -0.764453442,       4.262447177
          0,           0,         632,      -3.727497618,      -2.707606501,      -2.660558415,      -2.846696231,     -0.7668604966,       4.248118958
          0,           0,         633,      -3.492984284,      -2.471103046,      -2.709266118,      -2.573683558,     -0.7687184515,       4.259858625
          0,           0,         634,      -3.526515166,      -2.452500033,       -2.72915134,      -2.549786241,     -0.7855595234,       4.245372964
          0,           0,         635,      -3.246664876,      -2.043525053,      -2.376170188,      -2.152296543,     -0.7790815587,       4.257321254
          0,           0,         636,      -3.208235359,      -2.131468463,      -2.428790418,      -2.204517981,     -0.7799956546,       4.253734562
          0,           0,         637,       -3.43901443,      -2.578770996,      -2.827704538,      -2.557289868,     -0.7933070176,       4.250861583
          0,           0,         638,      -3.451478392,      -2.390388422,      -2.751248639,      -2.461318353,     -0.8017502384,       4.245352839
          0,           0,         639,      -3.335110411,      -2.265605244,      -2.797421579,      -2.310781943,     -0.8022181378,       4.249841965
          0,           0,         640,      -3.403821796,      -2.535156323,      -2.491958399,      -2.496952419,     -0.8297104361,       4.237591006
          0,           0,         641,      -3.348408576,      -2.230875801,      -2.508662631,      -2.349201852,     -0.8315928418,       4.242795786
          0,           0,         642,      -3.338612429,      -2.252339288,      -2.573561545,      -2.351796316,     -0.8349175514,       4.235501831
          0,           0,         643,      -3.202709917,       -2.01085602,      -2.565481179,      -2.181549693,     -0.8212617482,       4.244942354
          0,           0,         644,      -3.221740804,      -2.269092504,      -2.614728731,      -2.345492298,     -0.8449659538,       4.230672865
          0,           0,         645,      -3.263737502,      -2.147625042,      -2.481687492,      -2.269843442,      -0.840790208,       4.241075625
          0,           0,         646,      -3.302679183,      -2.209334734,      -2.582758341,      -2.349654307,     -0.8338165303,       4.237257424
          0,           0,         647,      -3.242789392,      -2.217781149,      -2.596904395,      -2.282414228,     -0.8342505317,       4.239931083
          0,           0,         648,      -3.306078535,      -2.279376982,      -2.605300839,      -2.328039869,     -0.8415548284,       4.225574299
          0,           0,         649,      -3.355711339,      -2.350662014,      -2.386575585,      -2.453136555,     -0.8316766404,       4.243683808
          0,           0,         650,      -3.408880155,      -2.370791452,      -2.559848309,      -2.415253471,     -0.8310674445,       4.227362632
          0,           0,         651,      -3.586441519,      -2.650144411,      -2.828197253,      -2.656509913,     -0.8446476159,       4.240679875
          0,           0,         652,      -3.364320625,      -2.347864168,      -2.768183942,      -2.382024789,     -0.8549743668,       4.213060349
          0,           0,         653,      -3.319790228,      -2.190843184,      -2.548620011,      -2.273415136,     -0.8496809202,       4.243290574
          0,           0,         654,      -3.223585557,      -2.190058084,        -2.4538999,      -2.285191335,     -0.8480314092,       4.223076444
          0,           0,         655,      -3.259868602,      -2.199941901,      -2.495680372,      -2.297763902,      -0.864724143,       4.237768296
          0,           0,         656,      -3.180389137,      -1.989175474,      -2.497252912,      -2.171061018,     -0.8730010683,       4.223134858
          0,           0,         657,      -3.230147153,      -2.018345516,      -2.432143109,      -2.182714028,     -0.8518611279,       4.242519303
          0,           0,         658,      -3.248700456,      -2.158147143,       -2.29502981,      -2.275243466,     -0.8430217984,       4.230568055
          0,           0,         659,      -3.194888942,      -2.136094557,       -2.39384037,        -2.2342223,     -0.8446798856,       4.240757226
          0,           0,         660,      -3.233645921,      -2.174236232,      -2.530579313,      -2.330030935,     -0.8459249138,       4.220959224
          0,           0,         661,      -3.222454041,      -2.231129398,      -2.713187582,      -2.318952656,     -0.8167455916,       4.246207755
          0,           0,         662,      -3.407872649,      -2.640737506,      -2.489385118,      -2.599419703,     -0.8075302329,       4.235689784
          0,           0,         663,      -3.418080447,      -2.296492582,      -2.565948589,      -2.480987967,     -0.8082751509,       4.251904321
          0,           0,         664,      -3.453510189,      -2.358830602,      -2.693823242,      -2.468825709,     -0.8110597469,       4.235704933
          0,           0,         665,      -3.252914893,      -2.020263395,      -2.595275048,      -2.196333411,     -0.7884132765,       4.256774948
          0,           0,         666,      -3.266071384,      -2.255325877,      -2.709099625,      -2.348761761,     -0.8001858938,       4.233237617
          0,           0,         667,      -3.314902403,      -2.204124072,      -2.553220193,      -2.315448457,     -0.8066450768,        4.25413164
          0,           0,         668,      -3.321249707,      -2.230557362,      -2.609755747,      -2.359228394,     -0.8130154986,        4.23528988
          0,           0,         669,      -3.251749177,      -2.228456526,      -2.528534507,      -2.284519123,     -0.7929503733,       4.255095184
          0,           0,         670,      -3.293385161,      -2.282322857,      -2.575571729,       -2.32012494,     -0.8008673793,       4.236140508
          0,           0,         671,      -3.334899056,      -2.325155091,      -2.563548126,      -2.357800197,     -0.7914973069,       4.255123667
          0,           0,         672,       -3.31923016,      -2.301032944,      -2.568163052,      -2.328432134,     -0.7915495952,       4.238946352
          0,           0,         673,      -3.333920586,      -2.284708755,      -2.729285245,      -2.299231195,     -0.7671171011,       4.259357746
          0,           0,         674,      -3.367009549,      -2.376330355,      -2.515482903,      -2.378427849,     -0.7617047763,       4.253049001
          0,           0,         675,      -3.356190295,      -2.166789679,      -2.482645597,      -2.265035724,      -0.737906933,       4.273963802
          0,           0,         676,      -3.314353575,      -2.196910518,      -2.523528813,      -2.296186972,     -0.7518007509,       4.250130672
          0,           0,         677,      -3.169278702,       -1.97496117,      -2.451351671,      -2.162480817,     -0.7213302082,       4.281971201
          0,           0,         678,       -3.13809735,      -2.031652722,      -2.399464822,      -2.171454229,     -0.7139299792,       4.267193095
          0,           0,         679,      -3.228029077,      -2.280045925,      -2.308472799,      -2.382233679,     -0.7043309491,       4.286236869
          0,           0,         680,      -3.294298839,      -2.268440936,      -2.490455836,      -2.362595123,      -0.721360631,        4.25387072
          0,           0,         681,      -3.497287171,      -2.659325917,      -2.826426669,       -2.75250493,     -0.6967291297,       4.289162343
          0,           0,         682,      -3.389945312,       -2.18544159,      -2.887740227,      -2.301458466,     -0.6863497712,       4.274964679
          0,           0,         683,      -3.460852309,       -2.34953912,      -2.500976241,      -2.459151797,     -0.6808288124,        4.29212946
          0,           0,         684,      -3.362903562,       -2.27320718,      -2.561017823,      -2.422820536,     -0.6987556015,       4.269531456
          0,           0,         685,      -3.514551486,      -2.640840229,      -2.817559388,      -2.676053134,     -0.7316934187,        4.27410767
          0,           0,         686,      -3.376971349,      -2.119149089,      -2.638811383,      -2.352314951,     -0.7479753648,       4.255540418
          0,           0,         687,      -3.363316959,      -2.091243579,      -2.495299658,      -2.262742393,      -0.728577828,       4.276203112
          0,           0,         688,      -3.320374128,      -2.258751019,      -2.327489892,      -2.381845101,     -0.7347143792,       4.261558811
          0,           0,         689,      -3.252974375,         -2.207026,      -2.441618643,      -2.314054257,     -0.7411716876,       4.272408056
          0,           0,         690,       -3.28849418,      -2.251790724,      -2.593094818,      -2.410599976,     -0.7542543498,       4.249339618
          0,           0,         691,      -3.200388121,      -2.006704282,      -2.579866183,      -2.176598984,     -0.7257189426,       4.279848864
          0,           0,         692,      -3.307598887,      -2.159514526,       -2.92973006,      -2.290362108,      -0.727203611,       4.260127592
          0,           0,         693,      -3.591586214,      -2.548871772,      -2.876086393,       -2.69641249,     -0.7323262177,       4.272893779
          0,           0,         694,      -3.358526693,      -2.196503495,      -2.894513838,      -2.265001041,     -0.7367221539,        4.25998626
          0,           0,         695,      -3.468194317,      -2.671051195,      -2.655182475,       -2.54978403,     -0.7188088011,        4.27878018
          0,           0,         696,      -3.443788952,      -2.292502441,      -2.609960717,      -2.437485807,      -0.723313556,       4.271971495
          0,           0,         697,      -3.333830595,      -2.155849704,      -2.711491857,      -2.256762893,      -0.736189071,        4.27637126
          0,           0,         698,      -3.369630603,      -2.203060448,      -2.527513904,      -2.278409144,     -0.7396750452,       4.268335384
          0,           0,         699,       -3.27833466,      -2.174375335,      -2.507361827,       -2.28915479,     -0.7414272555,       4.269001942
          0,           0,         700,      -3.221224655,      -2.218477647,      -2.692605809,      -2.268921078,     -0.7225379792,       4.282378833
          0,           0,         701,      -3.354656752,      -2.425753152,      -2.551072402,      -2.433948165,     -0.7297909674,       4.259997336
          0,           0,         702,      -3.378662781,      -2.246683616,      -2.564299327,      -2.383959798,     -0.7425359974,       4.272689933
          0,           0,         703,      -3.284085782,       -2.12839011,      -2.644461076,      -2.242660905,     -0.7537772445,       4.243587525
          0,           0,         704,      -3.350440063,      -2.194539387,      -2.521534771,      -2.281273354,     -0.7468804238,       4.272573253
          0,           0,         705,      -3.294387744,      -2.170990688,      -2.495849225,      -2.289831416,     -0.7731923246,       4.249294386
          0,           0,         706,      -3.218393841,       -2.10503761,      -2.662463126,      -2.219523592,     -0.7520969623,       4.270166941
          0,           0,         707,       -3.31348845,      -2.342035431,      -2.666360935,      -2.402384293,     -0.7680488521,        4.24604617
          0,           0,         708,      -3.426726631,      -2.355591433,      -2.616658967,      -2.593607985,     -0.7994959003,       4.251155222
          0,           0,         709,      -3.422929481,      -2.249490048,      -2.833289137,      -2.360366134,     -0.7890021883,        4.25842589
          0,           0,         710,      -3.459988044,      -2.377501137,      -2.699105933,      -2.488687075,     -0.7826607521,       4.255643687
          0,           0,         711,      -3.402120547,      -2.312971753,      -2.625126869,      -2.476018966,     -0.7882112145,       4.245893484
          0,           0,         712,      -3.295354992,      -2.165037049,      -2.835837088,      -2.296095702,     -0.7656857453,       4.268305862
          0,           0,         713,      -3.380909245,      -2.548689254,      -2.647748017,      -2.565372801,      -0.779160848,       4.247835727
          0,           0,         714,      -3.425609835,      -2.395041831,      -2.630183865,      -2.626804841,     -0.7596654238,       4.265902998
          0,           0,         715,       -3.43689929,       -2.26561963,      -3.133654075,      -2.366940032,     -0.7352183213,       4.272635663
          0,           0,         716,      -3.593793452,       -2.52692668,      -3.077807078,      -2.588512528,     -0.7555738739,       4.263842338
          0,           0,         717,      -3.688912176,      -2.488945721,      -2.760971601,      -2.708943443,     -0.7545176212,       4.261430466
          0,           0,         718,      -3.399364634,      -2.248622239,      -3.001675399,      -2.335309392,     -0.7336773836,       4.274998888
          0,           0,         719,      -3.476478842,      -2.662488415,      -2.682520862,      -2.639930829,     -0.7304522538,       4.268017267
          0,           0,         720,      -3.447596422,      -2.331278483,      -2.653102374,      -2.492602323,     -0.7591090945,       4.267349465
