"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[W]"     ,     "rms[k]"     ,     "rms[w]"     
          0,           0,         245,      -3.429463683,      -2.322940742,      -2.743716686,      -1.992803266,      -1.504749893,       3.482513831
          0,           0,         246,      -3.379244499,      -2.377645675,      -2.433496999,      -1.982475458,      -2.068019929,       3.649525514
          0,           0,         247,      -3.458797829,      -2.501984271,      -2.428061689,      -2.107157123,      -1.750841024,       3.378710774
          0,           0,         248,      -3.480975649,      -2.427593531,      -2.578129324,      -2.045735698,      -1.892756476,       3.623863991
          0,           0,         249,      -3.358007639,      -2.210241909,      -2.668220496,      -1.954628439,      -1.287978681,       3.515790365
          0,           0,         250,      -3.338756844,      -2.156214881,      -2.405030085,      -1.889797654,      -1.704005478,       3.597464935
          0,           0,         251,      -3.532372175,      -2.527488568,       -2.09373174,      -2.170335787,       -2.37499995,       3.415348746
          0,           0,         252,      -3.012988211,       -1.84277086,      -1.816137915,      -1.301268153,     -0.8848170108,       3.554370334
          0,           0,         253,      -3.036312869,      -1.808516886,      -1.752163967,      -1.357765653,      -1.389574167,       3.444352611
          0,           0,         254,      -3.446641851,      -2.219392564,      -1.955379326,      -1.906258632,      -1.654692381,       3.578989562
          0,           0,         255,      -3.199438527,      -1.869765787,       -2.35478082,      -1.673042525,      -0.961389966,       3.393840601
          0,           0,         256,      -3.299290734,      -1.898178492,       -2.01338864,      -1.531778412,      -1.694055953,       3.533752721
          0,           0,         257,       -2.89419321,      -1.584140909,      -1.560593327,      -1.044102221,     -0.6390129273,       3.473919688
          0,           0,         258,      -2.902979576,      -1.520426205,      -1.453721672,      -1.072837584,      -1.129348276,        3.54380557
          0,           0,         259,      -3.324190843,      -2.016522119,       -1.70240837,      -1.685416829,      -1.545475521,       3.340608202
          0,           0,         260,      -3.010939443,       -1.51251523,      -2.052275067,      -1.230346327,     -0.7917265257,       3.428215647
          0,           0,         261,      -2.977643345,      -1.466167019,      -1.656825433,      -1.100216675,       -1.48335141,       3.440031481
          0,           0,         262,      -2.751745662,      -1.435635349,      -1.331612477,     -0.8728455392,     -0.5301191288,       3.471078148
          0,           0,         263,      -2.744737263,      -1.329914163,      -1.321514452,       -0.91921416,      -1.017416735,       3.328870578
          0,           0,         264,      -2.885943734,      -1.548247736,      -1.506876206,       -1.28437102,     -0.7514519789,       3.378239088
          0,           0,         265,      -2.990329059,      -1.504055182,      -1.666585177,      -1.221886342,      -1.112556134,       3.376389796
          0,           0,         266,      -2.859478708,      -1.427898442,      -1.435775082,       -1.03312027,     -0.4430067671,       3.464010593
          0,           0,         267,      -2.756677738,      -1.304351907,      -1.417166313,     -0.9724129819,     -0.9737207879,       3.291151233
          0,           0,         268,      -2.772014191,      -1.408327178,      -1.476134325,      -1.120292516,     -0.4784744873,        3.39019798
          0,           0,         269,      -2.791196747,      -1.286628772,      -1.414953057,     -0.9906004707,      -1.053058424,       3.376165007
          0,           0,         270,      -2.813237117,      -1.390532628,      -1.484843644,      -1.027430554,     -0.4935435363,       3.425230975
          0,           0,         271,      -2.743362936,      -1.274488137,      -1.376850831,     -0.9209647659,      -1.042954677,       3.373306918
          0,           0,         272,      -2.727434758,      -1.313179771,      -1.369724207,     -0.9273570488,     -0.4631034281,       3.318588594
          0,           0,         273,      -2.703057498,      -1.161583691,      -1.302830477,     -0.8277071404,      -1.001249605,       3.510010466
          0,           0,         274,      -2.688167447,       -1.22454771,       -1.39480004,     -0.8897864947,     -0.3907527966,       3.280086394
          0,           0,         275,      -2.659730904,      -1.096497825,      -1.275031592,     -0.7784371035,     -0.9681344332,       3.515279814
          0,           0,         276,       -2.65143732,      -1.219179722,      -1.306160891,     -0.7774039247,     -0.2787966793,       3.280727702
          0,           0,         277,      -2.707468915,      -1.291510518,      -1.339982214,     -0.8830865253,     -0.7713151618,       3.260640498
          0,           0,         278,      -3.183205412,      -1.610138413,      -1.600734431,      -1.301155472,      -1.189561335,       3.313158967
          0,           0,         279,      -2.714721071,      -1.159740224,      -1.278562917,     -0.7041226304,     -0.2260644772,       3.520964641
          0,           0,         280,      -2.717778952,      -1.115378914,      -1.296054218,     -0.7176331785,     -0.7162487806,       3.505405041
          0,           0,         281,      -3.337057938,      -1.660297568,      -1.552500801,      -1.337501922,       -1.36282897,        3.50306494
          0,           0,         282,      -2.691189786,      -1.018012126,      -1.348416445,     -0.6110522238,     -0.1390606183,       3.500545574
          0,           0,         283,      -2.678760357,     -0.9647633847,      -1.340767263,     -0.5906471707,     -0.5569873812,       3.382399244
          0,           0,         284,      -3.102117374,      -1.570725118,      -1.359689629,      -1.328583557,     -0.8822958727,       3.364064489
          0,           0,         285,      -2.742280173,      -1.010400724,      -1.184072705,     -0.6083895592,      -0.079478478,       3.349711587
          0,           0,         286,      -2.647371666,     -0.9310124304,      -1.126338036,     -0.5483102817,     -0.5228104629,       3.439640341
          0,           0,         287,      -2.603273179,      -0.944212443,      -1.084849015,     -0.5567718368,     0.03640713617,       3.393713912
          0,           0,         288,      -2.567729961,     -0.8468769965,     -0.9797786074,     -0.4695471756,     -0.4185532091,       3.509100043
          0,           0,         289,      -2.502798502,     -0.8762812557,     -0.9415810775,     -0.4324720194,      0.1787241863,       3.363216824
          0,           0,         290,      -2.509798697,      -0.800281878,     -0.8707415259,     -0.3975795581,     -0.3200781247,       3.373339133
          0,           0,         291,       -2.87226697,      -1.123261034,      -1.185738639,     -0.8360926793,     -0.6876153213,        3.45844871
          0,           0,         292,      -2.523808916,      -0.727374488,     -0.9626486747,     -0.3773379775,      0.3843761671,       3.280660742
          0,           0,         293,      -2.495815519,     -0.7104139969,     -0.9413371327,      -0.343668972,    -0.07701512419,       3.223353388
          0,           0,         294,       -3.14760808,      -1.303074012,      -1.488395081,      -0.954547546,     -0.7308738564,       3.194715235
          0,           0,         295,      -2.476458935,     -0.6385476161,     -0.9599098015,     -0.1894077372,      0.5347585823,       3.151347478
          0,           0,         296,      -2.466468908,     -0.5811951434,      -0.923240584,     -0.1909206453,      0.1150534103,        3.18193984
          0,           0,         297,      -2.932135538,      -1.289973507,     -0.9895334845,     -0.9583505802,     -0.3151549323,       3.182596906
          0,           0,         298,      -2.538090524,     -0.6326217039,     -0.7307958116,     -0.1826786305,      0.6627003152,       3.156928374
          0,           0,         299,      -2.439292533,      -0.522945702,     -0.6838001033,     -0.1327693742,      0.2211067401,       3.322718389
          0,           0,         300,      -2.400056552,     -0.5351982231,     -0.6479815682,     -0.1564726528,      0.7623958522,       3.159926576
          0,           0,         301,      -2.367353911,      -0.443097729,     -0.5230622254,    -0.06721232401,      0.2444953462,       3.246560827
          0,           0,         302,      -2.302049392,     -0.4741252669,     -0.5130364397,    -0.01726217299,      0.9015624893,       3.125625879
          0,           0,         303,      -2.309047334,     -0.4073033796,     -0.5163349523,     0.00763062227,      0.4846021752,       3.018662138
          0,           0,         304,      -2.321582445,     -0.4783599998,      -0.532657594,    -0.07275928785,      0.9037253681,       2.930042055
          0,           0,         305,      -2.316851137,     -0.3575595398,     -0.3567473828,     0.01293254889,       0.307704393,        2.83077324
          0,           0,         306,       -2.24131339,     -0.3412763039,       -0.34113674,      0.1150432702,       1.181322362,       2.807293244
          0,           0,         307,      -2.208743875,     -0.2834953344,     -0.3044632105,      0.1408372338,      0.7009004735,       2.837567305
          0,           0,         308,      -2.555461007,     -0.5713567738,     -0.6223733094,     -0.3084473019,      0.2797043881,        3.16634207
          0,           0,         309,       -2.27505292,     -0.2305273996,     -0.5087251571,      0.1344786856,       1.236091027,        2.90700299
          0,           0,         310,      -2.250297442,     -0.2018703266,     -0.4664308847,      0.1656693744,      0.7346242274,        3.20551531
          0,           0,         311,      -2.910328278,     -0.7642429431,     -0.9859639533,     -0.4423221545,     0.04349139732,       3.018269076
          0,           0,         312,      -2.251314757,     -0.1142356115,     -0.4830673759,      0.2976423408,       1.286054093,       3.092932268
          0,           0,         313,      -2.201903209,    -0.05414226628,     -0.4272232731,      0.3240028488,      0.8512712908,       3.010289358
          0,           0,         314,      -2.637270739,     -0.6639250718,     -0.4760722729,     -0.4402782054,      0.4947284201,       2.923520604
          0,           0,         315,      -2.213819755,    -0.08301968326,     -0.1811273002,       0.413398005,        1.46116851,       2.877896996
          0,           0,         316,      -2.146784314,     0.01676788169,     -0.1725828669,      0.4182083828,       1.053479506,       2.986613288
          0,           0,         317,      -2.422771238,     -0.4934622047,     -0.2681572414,     -0.2254576772,      0.8204265054,       2.879137332
          0,           0,         318,      -2.553467748,     -0.4327045309,     -0.1271361874,     -0.3331374428,      0.6076046184,       2.774265265
          0,           0,         319,      -2.453478512,     -0.3805251406,    0.001989630942,     -0.2291487139,       1.262597407,       2.928594453
          0,           0,         320,      -2.365800509,    -0.08974776421,       0.125268068,      0.1394167768,       1.166238512,       2.841939046
          0,           0,         321,      -2.242312051,    -0.03842297994,      0.1989756159,      0.1532318316,       1.069013752,       3.083110835
          0,           0,         322,      -2.243080872,     -0.0245547992,      0.2493297389,     0.08371339791,       1.299732048,       2.881882084
          0,           0,         323,      -2.258440788,    -0.03456084275,      0.2523871462,     0.09262856747,       1.566036701,       2.896306939
          0,           0,         324,      -2.283951016,    -0.03948093479,      0.2954031718,     0.05321421462,       1.545579832,       2.772839554
          0,           0,         325,      -2.311504975,      -0.107581827,      0.2090003635,    -0.05119518648,       1.694111845,        2.69667256
          0,           0,         326,      -2.341679411,    -0.09724486755,      0.3041485921,    0.008293226066,       1.424825538,       2.638449743
          0,           0,         327,      -2.196841208,     0.06801718222,      0.4719671279,      0.1908148416,       2.032518316,       2.713877054
          0,           0,         328,      -2.130169776,      0.2072074867,      0.5190590404,      0.2442416531,        1.95706017,       2.569929075
          0,           0,         329,      -2.574553759,     -0.1363829577,     0.05651869903,    -0.05029340724,         2.0771831,       2.510143725
          0,           0,         330,      -2.683254972,     -0.1436239244,     -0.3278327611,     -0.2366758339,       1.896545431,       2.625943801
          0,           0,         331,      -2.630982301,     -0.1348343871,     -0.4398732767,     -0.3390718638,       1.695739965,       2.569176424
          0,           0,         332,      -2.713054599,     -0.1806281086,     -0.4054337896,     -0.2774904591,       1.549886317,       2.743770462
          0,           0,         333,      -2.508938306,      0.0666815058,     -0.4160614328,     0.06511153142,       1.580080064,         2.5945237
          0,           0,         334,      -2.625873206,        0.08023437,    -0.03302639415,     0.06559122467,       1.312267353,       2.548228477
          0,           0,         335,      -2.489139484,      0.0989123633,      0.2471430489,      0.1248877358,       1.215706776,       2.595420628
          0,           0,         336,      -2.065747586,      0.2977876382,      0.7063699229,      0.2241995951,       2.294138085,       2.633948056
          0,           0,         337,      -2.043345524,      0.3648252103,       0.754050053,      0.5305236177,       1.535119918,       2.480730905
          0,           0,         338,      -2.067358188,      0.4078470555,      0.6967244559,      0.5420737714,       2.035333415,       2.612556043
          0,           0,         339,      -1.876186432,      0.6526011231,      0.8233838149,       1.073899194,       2.799791843,       2.950056556
          0,           0,         340,      -1.892295172,      0.6483937307,      0.6492857785,       1.027748175,       2.598712501,       2.724644644
          0,           0,         341,      -2.136500471,      0.4359511487,      0.2938953887,      0.6488832086,       2.316148164,       2.546703385
          0,           0,         342,       -2.14911032,      0.3967207798,      0.1751128736,      0.4397958858,       1.210305274,       2.493554647
          0,           0,         343,      -2.318167995,        0.36920353,      0.4013760698,      0.5199891587,       1.519552852,       2.338716614
          0,           0,         344,      -2.227870588,      0.3679808338,      0.5145212477,      0.7164615897,        1.92546338,       2.527435875
          0,           0,         345,      -2.219039424,      0.4100525541,       0.517842615,      0.6881669239,       1.929327304,       2.406380705
          0,           0,         346,      -2.345485953,      0.2017951405,      0.4408408689,      0.2241402109,       1.688762229,       2.613600748
          0,           0,         347,      -2.324483745,      0.2018246031,      0.5045953282,      0.3507474179,       1.930871804,       2.422158753
          0,           0,         348,      -2.034363441,      0.6205645507,      0.7116781044,        1.11375112,       2.913350971,       2.925426849
          0,           0,         349,      -1.939820231,      0.7814686775,      0.8262434982,       1.087402925,       2.339947614,       2.390245307
          0,           0,         350,      -1.936997998,      0.7518166285,      0.8874042397,       1.064284773,       2.686150112,       2.686906959
          0,           0,         351,      -1.876714707,      0.6849509901,      0.9761012402,       1.083393243,       1.936291544,       2.417196901
          0,           0,         352,      -1.755451713,      0.8533740641,       1.037492835,       1.371793935,       3.311445611,       3.194982156
          0,           0,         353,      -1.808785988,      0.8892741161,      0.9114372284,       1.329343964,       3.057219638,       2.940261294
          0,           0,         354,      -1.841513002,      0.7882945707,      0.9490046594,       1.159141962,       2.558805005,        2.36636501
          0,           0,         355,      -1.591981849,      0.8984970307,       1.421789139,       1.239675113,       3.631109974,       3.403848758
          0,           0,         356,      -1.355151712,       1.367257327,       1.592488894,       1.923626283,        3.98980306,       3.889218544
          0,           0,         357,       -1.49700968,       1.268630087,       1.156624426,       1.688265442,        3.76483809,       3.565622586
          0,           0,         358,      -1.859962652,      0.8954434792,      0.8055457498,       1.231579643,       3.449950842,       3.330048361
          0,           0,         359,      -2.343700463,      0.7430610521,      0.6760906208,      0.9984393825,        3.06377375,       2.993681815
          0,           0,         360,       -1.94880339,       1.024226951,      0.6740417074,       1.250218282,       2.936211358,       2.466312259
          0,           0,         361,      -1.990779517,       1.010338126,        1.00707988,       1.240874145,       2.908227889,       2.713783806
          0,           0,         362,      -2.163514462,      0.7129046291,      0.8856523553,      0.7887285757,       2.569137051,       2.541164191
          0,           0,         363,      -2.220876386,      0.7483459243,      0.5617682869,       0.748403372,       2.210391847,       2.200000382
          0,           0,         364,      -2.165308289,      0.8448004206,      0.4279325889,      0.8637359173,       1.918615213,       2.185930049
          0,           0,         365,      -2.263489312,       0.827368807,      0.4628095178,      0.8097369437,       2.259647491,       2.163482114
          0,           0,         366,      -2.320978387,      0.8244269775,      0.4695966347,      0.8418577921,       1.748556355,       2.230228118
          0,           0,         367,      -2.302991967,      0.8602788119,      0.7795469412,      0.7807071059,       2.337696317,       2.272168849
          0,           0,         368,      -2.182324834,       0.896190521,      0.9847116498,      0.8061419471,       2.789069658,       2.520786545
          0,           0,         369,      -1.976537112,       1.094533362,      0.9799974564,       1.086846092,        2.67202527,       2.495815817
          0,           0,         370,      -2.024957099,       1.100328022,      0.9117255434,       1.153452718,       2.033572619,       2.320329314
          0,           0,         371,      -2.084378768,        1.08601955,       1.063674275,       1.153602532,       2.927514499,       2.732480772
          0,           0,         372,      -2.048974046,       1.093019323,      0.8674311234,       1.199148491,       2.846236693,        2.74516946
          0,           0,         373,      -2.031522374,       1.193462656,       1.163501699,       1.263836198,       2.472717273,       2.675589168
          0,           0,         374,      -2.061921001,       1.116149855,       1.145767604,       1.208191846,       2.723727887,       2.862054626
          0,           0,         375,      -2.072049889,       1.114260804,       1.068372798,       1.170450583,       2.881613126,       2.772591858
          0,           0,         376,      -2.049373901,       1.000270966,       1.005200942,       1.160150159,       2.812633398,       2.804643029
          0,           0,         377,      -2.081456483,      0.9947054977,       0.960097208,       1.138384045,       2.896842741,       2.753686904
          0,           0,         378,      -2.149532121,      0.8178548859,      0.9215289037,      0.9554439797,       2.271785508,       2.723126693
          0,           0,         379,      -2.107617534,       0.841468406,       1.133871418,       1.129778263,       2.480959727,       2.725956428
          0,           0,         380,      -1.549137495,       1.133969477,       1.664464613,       1.289355571,       3.816792318,       3.574302126
          0,           0,         381,       -1.43957177,       1.433063735,       1.783248896,       1.940946403,       3.746791316,        3.71516013
          0,           0,         382,      -1.230271836,       1.515469765,       1.949971498,        1.92758261,       4.132275516,       3.882780964
          0,           0,         383,       -1.05945414,       1.788917527,        2.07656558,       2.367405993,       4.593944926,       4.244436647
          0,           0,         384,      -1.179832817,       1.811839176,       1.729876157,       2.243838876,       4.751332287,       4.457042332
          0,           0,         385,       -1.48602194,        1.46174583,       1.338483852,       1.810274531,       4.343186422,       4.063794088
          0,           0,         386,      -1.750382507,       1.231184746,       1.394890779,       1.351298401,       3.719294811,       3.529232425
          0,           0,         387,      -1.402917237,       1.361574105,       1.941430271,       1.691856153,       4.096179485,       3.646382128
          0,           0,         388,      -1.179586361,       1.778998172,       2.012908949,        2.33462085,       4.745695129,       4.314571787
          0,           0,         389,      -1.273432229,       1.763969224,        1.66041474,       2.208483071,       4.608411206,       4.157844031
          0,           0,         390,      -1.511355028,       1.478550882,       1.386969152,       1.827823179,       4.129099536,       3.748643555
          0,           0,         391,      -1.651037037,        1.25590734,       1.355810963,       1.543174949,        3.27052184,       3.120367987
          0,           0,         392,      -1.915121603,       1.134547568,       1.349417629,       1.126564056,       3.314488377,       3.176696101
          0,           0,         393,      -1.370416132,       1.390482334,       2.023241619,       1.636810551,       4.364461952,       3.881083206
          0,           0,         394,      -1.082463686,        1.96217076,       2.125595538,       2.547662077,        4.93952542,       4.641381073
          0,           0,         395,      -1.174170707,       1.996141017,       1.875398565,       2.422508549,       4.473240818,       4.090208429
          0,           0,         396,      -1.338523768,       1.739090384,       1.730980255,       2.046059202,       3.744461546,       3.526713141
          0,           0,         397,      -1.400024305,       1.942462831,        1.63623526,       2.249707032,       4.760481765,       4.219579642
          0,           0,         398,      -1.372381028,       1.939265042,       1.959314708,       2.229929129,       4.082391031,       3.485927519
          0,           0,         399,      -1.364532754,       1.778912224,       1.923556544,       1.985176674,       3.869661954,       3.153334698
          0,           0,         400,      -1.080289629,       1.852744273,       2.261462899,        2.12569891,        5.03681045,       4.461290608
          0,           0,         401,     -0.9289876685,       2.131017837,       2.410792647,       2.656129956,       4.983333555,        4.64113017
          0,           0,         402,      -1.057564661,       2.125031229,       1.974803187,       2.529418054,       4.965380484,        4.54967905
          0,           0,         403,      -1.126043316,       1.942622456,       2.034110455,       2.348022311,       4.517875833,       3.745254305
          0,           0,         404,      -1.025084361,       1.953304506,       2.266096501,       2.367169455,       4.237302541,       3.556968934
          0,           0,         405,     -0.9505131752,       2.185268852,        2.32694534,       2.700192219,       5.336483509,       4.610219666
          0,           0,         406,      -1.030264826,       2.207370137,       2.097107251,        2.61604167,       5.256225515,       4.537323644
          0,           0,         407,      -1.385035217,       1.839271537,       1.703466032,       2.168188844,       4.832781605,       4.182323589
          0,           0,         408,      -1.738962564,       1.564022517,       1.624369629,       1.650487746,       4.304640702,       3.740650638
          0,           0,         409,       -2.00180349,       1.439883697,       1.564026937,       1.660950579,       4.016190316,       3.520268515
          0,           0,         410,      -1.771627292,       1.538151466,       1.797954975,       1.976352259,       3.910535678,       3.408798707
          0,           0,         411,      -1.588056066,       1.719423802,       2.023518462,       2.051581725,       3.737052485,       3.259894464
          0,           0,         412,      -1.511288891,       1.683501508,        2.09834795,        2.06003558,       3.777603299,       3.392244024
          0,           0,         413,       -1.48996071,       1.637191012,       2.115017301,       1.999791971,       4.148150427,       3.313649006
          0,           0,         414,      -1.521033222,       1.846554576,       1.974042886,       1.855178999,       4.126603014,       3.239867274
          0,           0,         415,      -1.681263014,       1.683321241,       1.628712261,       1.787955385,       3.948653043,       3.286635703
          0,           0,         416,      -1.840505981,       1.662959564,        1.76041205,        1.76386649,       3.998880823,       3.260648074
          0,           0,         417,      -1.940871159,       1.650002026,       1.539692515,       1.899221767,       4.032173585,       3.298529569
          0,           0,         418,      -1.766121383,       1.656422247,       1.996907768,       1.888449392,       4.207125812,       3.367394852
          0,           0,         419,      -1.639482096,       1.679468103,       2.065172703,       1.739252777,       4.291792411,        3.26613717
          0,           0,         420,      -1.660933538,       1.680590286,       1.944533354,       1.708379437,       4.370392613,       3.458599568
          0,           0,         421,      -1.585904886,       1.890181733,       2.005416646,       1.881214704,       4.208280642,       3.270999629
          0,           0,         422,       -1.68358957,        1.85531402,       1.751644899,       1.985409436,       4.181341498,       3.347508125
          0,           0,         423,       -1.89480907,       1.753952652,       1.876004209,       1.984157805,       4.210550224,       3.395673572
          0,           0,         424,      -1.552197528,       1.676004671,       2.202588016,        2.04345409,       4.275490668,       3.384969008
          0,           0,         425,      -1.359808927,       1.896096596,       2.283635389,       1.935242181,       4.850006531,       3.926119004
          0,           0,         426,      -1.356403057,       2.015610025,       2.216122545,       2.074605695,       4.840075223,       3.832219972
          0,           0,         427,      -1.476531642,       1.901457704,       1.937758495,       2.040158907,       4.409902502,       3.395654844
          0,           0,         428,      -1.673165408,       1.940060959,       1.865633486,       1.937786035,       4.415130223,        3.63732297
          0,           0,         429,      -1.817046054,       1.920715937,       1.687572843,       2.007915269,       4.332789413,       3.595016573
          0,           0,         430,      -1.839356007,       1.834370857,       1.946219493,       2.030357858,        4.44264075,       3.910715661
          0,           0,         431,      -1.736437593,       1.774178289,       2.022533066,       1.769458958,       4.314522673,       3.478749581
          0,           0,         432,      -1.803396177,        1.74250729,       1.804603406,       1.825471825,       4.514214526,        3.50101566
          0,           0,         433,      -1.992290516,       1.740316673,       1.595639868,        1.88381362,       4.206794807,       3.345993217
          0,           0,         434,      -1.968589026,       1.551428392,       1.859340184,       1.717800623,       3.964187626,       3.238601207
          0,           0,         435,      -1.837348103,       1.510878387,       1.944667171,       1.666218173,       4.711699984,       3.635675177
          0,           0,         436,      -1.825829526,        1.78519315,       1.888740943,        1.76555007,        4.28786657,       3.295955138
          0,           0,         437,      -2.051359074,       1.703201911,       1.599799218,       1.836722211,       4.362608647,        3.30053825
          0,           0,         438,      -1.914383004,       1.640982692,        2.03743552,       1.947791773,       4.754298571,       3.651431251
          0,           0,         439,      -1.724392761,       1.848737047,       2.148274282,       1.847065739,        4.36217862,       3.438325478
          0,           0,         440,      -1.626669164,       2.087713553,       2.022712564,       2.154852935,       4.933477087,       3.784863447
          0,           0,         441,      -1.905855978,        2.00059543,       1.674806568,       2.135774248,       4.346499117,         3.4746494
          0,           0,         442,      -1.933327139,       1.852202935,       1.575670318,       1.921881497,       4.359880719,       3.578139654
          0,           0,         443,      -1.810231233,        1.99096945,       2.190975476,       2.320202784,       4.320732794,       3.945826567
          0,           0,         444,      -1.557465926,       2.066351441,       2.450988389,       2.314881167,       5.139539524,       3.986514477
          0,           0,         445,      -1.535579712,        2.16913465,       2.409168602,       2.147958572,        4.70857632,       4.021228693
          0,           0,         446,      -1.657667617,       2.203085828,       1.925260211,       2.364753418,       5.022018735,       4.050497679
          0,           0,         447,      -1.804937124,       2.192272676,       2.098555996,       2.372234119,       5.037740545,       3.994919263
          0,           0,         448,      -1.818089284,       2.073789463,       1.953659392,       2.076182411,       4.708498113,       4.037283928
          0,           0,         449,      -1.835809903,       2.065054165,        2.16476011,       2.328633833,       5.184069776,        4.19097281
          0,           0,         450,      -1.673895278,       2.044823983,       2.387719424,       2.315781193,       5.576339735,       4.366669365
          0,           0,         451,      -1.743554932,       2.163944874,       2.295501141,       2.150235625,       5.450604036,       4.260863492
          0,           0,         452,      -1.724947181,       2.263337938,       1.912108472,       2.429491324,       5.580142606,       4.396737781
          0,           0,         453,      -1.666558478,       2.376528582,       2.069834584,        2.51554739,       5.605826356,       4.413227509
          0,           0,         454,      -1.716682605,       2.304258013,       2.109352417,       2.385972372,       5.696163082,       4.538914342
          0,           0,         455,      -1.685279114,        2.26419271,       2.099588043,       2.410549099,        5.86871545,       4.734912116
          0,           0,         456,      -1.813194253,       2.240588671,       2.161687277,        2.33507988,        6.03670803,       4.943924515
          0,           0,         457,      -1.757663629,       2.206252391,       2.064490255,       2.387533254,       6.106699612,       5.032689652
          0,           0,         458,      -1.788596616,       2.313771808,       2.269100402,       2.427898332,       6.083230677,       5.020975664
          0,           0,         459,      -1.695310087,       2.413979072,       2.200763559,       2.544574098,       6.046726646,       4.958983849
          0,           0,         460,      -1.681776104,        2.43144577,       2.315550576,       2.507870259,        6.01122626,        4.88853674
          0,           0,         461,      -1.570813027,        2.53305045,       2.399912751,       2.682697641,       6.039133276,       4.856601533
          0,           0,         462,      -1.541483167,       2.610742212,       2.532786547,       2.778297926,       6.077782455,       4.876508876
          0,           0,         463,      -1.529016025,       2.666376535,       2.442649267,       2.755988007,        6.19329785,       4.956640432
          0,           0,         464,      -1.701694688,       2.519383482,       2.390584516,       2.525407873,       6.322611146,        5.08666149
          0,           0,         465,      -1.669952859,       2.532591063,       2.268947605,       2.701959455,       6.411595273,       5.243355184
          0,           0,         466,       -1.63071224,       2.661822521,        2.53462755,        2.80601442,       6.519600864,        5.38811579
          0,           0,         467,      -1.501265466,       2.772150588,       2.505337938,       2.865478906,       6.580959392,       5.476367473
          0,           0,         468,      -1.963204392,       2.401251799,       2.274512509,       2.381905095,       6.609281464,       5.479804258
          0,           0,         469,      -2.034017915,       2.158420766,       2.290664008,       2.339561599,        6.62547639,       5.465447027
          0,           0,         470,      -1.982737755,       2.365279555,       2.134569939,       2.515617923,       6.650844162,       5.456616075
          0,           0,         471,        -2.0227142,        2.26045919,        2.44124103,       2.295360515,        6.66922356,       5.477932905
          0,           0,         472,      -1.994743622,       2.309881776,       2.274670375,       2.554239091,       6.719685157,       5.523151053
          0,           0,         473,      -2.108531949,       2.189170125,       2.531249804,       2.353558838,       6.772206111,       5.590875704
          0,           0,         474,       -1.97224465,       2.363452188,       2.332505182,       2.546534603,       6.862930808,       5.691664371
          0,           0,         475,      -1.999864725,       2.341812892,        2.60144792,       2.454821624,        6.96658281,       5.807103536
          0,           0,         476,      -1.919505891,       2.572279865,        2.53672184,       2.631478838,       7.103005734,       5.940949905
          0,           0,         477,      -1.828756503,       2.627839539,       2.786511637,        2.78844151,       7.274193856,       6.099426137
          0,           0,         478,      -1.684073485,       2.844594484,       3.085740333,        2.77891732,       7.544759646,       6.293217702
          0,           0,         479,      -1.268871056,       3.151479999,       3.237830451,       2.983552172,       8.086107788,       6.504745469
          0,           0,         480,      -1.414010137,       2.968506662,       2.736234689,       3.117928687,       8.743384527,       6.731435197
          0,           0,         481,      -1.198026058,       2.967906837,       3.480832921,       3.230514227,       9.248212002,       7.245657878
          0,           0,         482,     -0.9772452077,       3.264933682,       3.545292168,       3.291855885,       9.408867441,       7.411615294
          0,           0,         483,      -1.251878553,       3.244273417,       3.019365798,       3.329674954,       9.572271527,       7.563939753
          0,           0,         484,      -1.097676978,       3.156861334,        3.55504294,        3.27473871,       9.646400355,        7.61710393
          0,           0,         485,     -0.9373768324,       3.308028503,       3.563551649,       3.393562269,       9.497322744,       7.574574473
          0,           0,         486,      -1.289728424,       3.182778411,       3.020022906,       3.356195155,       9.319175261,       7.494463999
          0,           0,         487,      -1.026020018,       3.213225474,       3.645202022,       3.350417227,       9.122643869,       7.367877546
          0,           0,         488,     -0.7792515697,       3.525713344,       3.750647175,       3.561135086,       8.942806001,       7.232335583
          0,           0,         489,      -1.017783561,       3.487585792,        3.41856291,       3.549268745,       8.812633683,       7.132477097
          0,           0,         490,     -0.9056771398,       3.603606487,       3.766398034,       3.740870577,       8.711072897,       7.073953052
          0,           0,         491,     -0.6224974063,       3.776786442,       3.941787017,       3.828781026,       8.560322102,       6.942012486
          0,           0,         492,      -0.530298766,        3.83552897,         4.1145052,       3.848139668,       8.258840358,       6.656207396
          0,           0,         493,     -0.4113035137,       3.893094716,       4.201467482,       3.855914262,       8.003874574,       6.366536313
          0,           0,         494,     -0.3708554332,       4.032767637,       4.114273705,       4.004635292,       7.756847952,       6.128212567
          0,           0,         495,     -0.4626858863,        4.03017214,       3.997966573,       4.049421788,       7.870637788,       6.009981157
          0,           0,         496,     -0.6277549092,       3.977639002,       4.007468169,       4.025325264,       8.420876739,       6.073440504
          0,           0,         497,     -0.7179925806,       3.991365564,       3.888791451,       4.266451934,       8.718583499,       6.183850307
          0,           0,         498,     -0.3873680003,       4.126362111,       4.382705857,        4.28297344,       8.994212765,        6.55724694
          0,           0,         499,     -0.1821405987,       4.262764959,       4.584081132,       4.400622057,       9.213034691,       6.854673036
